date,ad_product_category,region,ad_placement,industry,impressions,cpm,customer_id,account_id,revenue
2019-04-21,A,Four,Beta,A,0,,.64164E+151.64164E+1,332.0,
2019-04-21,A,Four,Alpha,A,0,,20529745981639000064,7903.0,
2019-04-21,A,Three,Beta,A,0,,.63435E+151.63435E+1,9042.0,
2019-04-21,A,Four,Alpha,E,0,,5041561651638209536,12581.0,
2019-04-21,A,Four,Alpha,B,317,0.7838407644000001,0,0.0,0.24847752231480003
2019-04-21,A,Two,Alpha,N,0,,96577873981640605696,16255.0,
2019-04-21,A,Seven,Alpha,A,0,,.63695E+151.63695E+1,11461.0,
2019-04-21,A,Three,Alpha,A,0,,59340144691633102848,6777.0,
2019-04-21,A,Two,Alpha,C,0,,35711201331637899264,11839.0,
2019-04-21,A,Two,Alpha,A,0,,70463508531631603712,6026.0,
2019-04-21,A,Two,Alpha,E,0,,88941045821640507392,15164.0,
2019-04-21,A,Two,Alpha,N,0,,.63865E+151.63865E+1,12901.0,
2019-04-21,A,Two,Beta,E,0,,88941045821640507392,15164.0,
2019-04-21,A,Three,Beta,A,0,,24071116861640601600,16246.0,
2019-04-21,A,Two,Alpha,N,0,,.63875E+151.63875E+1,13071.0,
2019-04-21,A,Two,Alpha,E,0,,36007444531634700288,9213.0,
2019-04-21,A,Two,Alpha,A,0,,95586375731634798592,154.0,
2019-04-21,A,Two,Alpha,A,0,,32103444531632898048,10507.0,
2019-04-21,A,Two,Alpha,A,0,,27164620861638701056,6773.0,
2019-04-21,A,Two,Beta,N,0,,.63875E+151.63875E+1,13070.0,
2019-04-21,A,Two,Beta,A,0,,67062640691635003392,9750.0,
2019-04-21,A,Two,Beta,A,0,,29429022771637198848,6026.0,
2019-04-21,A,Four,Alpha,A,0,,96308838466649505792,6026.0,
2019-04-21,A,Two,Alpha,A,0,,87256156211638697984,13015.0,
2019-04-21,A,Two,Alpha,A,0,,78737172541638492160,12760.0,
2019-04-21,A,Four,Alpha,A,0,,25541437496669999104,3363.0,
2019-04-21,A,Two,Beta,N,0,,25676339251640299520,15830.0,
2019-04-21,A,Two,Beta,A,0,,73396869181636296704,4219.0,
2019-04-21,A,Two,Beta,A,0,,92879257666663301120,4849.0,
2019-04-21,A,Two,Beta,N,0,,85597265976675106816,5995.0,
2019-04-21,A,Two,Alpha,N,0,,27055145011641298944,17065.0,
2019-04-21,A,Two,Beta,A,0,,78737172541638492160,12760.0,
2019-04-21,A,Two,Alpha,N,0,,.64164E+151.64164E+1,17217.0,
2019-04-21,A,Two,Alpha,A,0,,83864350786728296448,8749.0,
2019-04-21,A,Four,Alpha,A,0,,59340144691633102848,6777.0,
2019-04-21,A,Two,Alpha,A,0,,97214730291635503104,6459.0,
2019-04-21,A,Two,Beta,N,0,,71715153971639197696,13545.0,
2019-04-21,A,Two,Beta,N,0,,96577873981640605696,16255.0,
2019-04-21,A,Two,Beta,A,0,,44096522291636002816,6026.0,
2019-04-21,A,Two,Alpha,A,0,,43296788546727903232,18380.0,
2019-04-21,A,Two,Alpha,A,0,,35756769341640400896,18047.0,
2019-04-21,C,Four,Beta,F,0,,81396561981634199552,12049.0,
2019-04-21,A,Two,Beta,N,0,,.63865E+151.63865E+1,12902.0,
2019-04-21,A,Two,Alpha,E,0,,88294901811634601984,9233.0,
2019-04-21,A,Two,Alpha,A,0,,57526210621640400896,16532.0,
2019-04-21,A,Two,Alpha,A,0,,10250383421636300800,10892.0,
2019-04-21,A,Two,Alpha,A,0,,1.64E+151.64E+15,18136.0,
2019-04-21,A,Four,Alpha,A,0,,58187642931639296000,4158.0,
2019-04-21,A,Four,Alpha,A,0,,25332428861633499136,3381.0,
2019-04-21,A,Two,Beta,N,0,,83692666941639901184,15486.0,
2019-04-21,A,Four,Alpha,A,0,,65494681656672903168,8749.0,
2019-04-21,A,Two,Beta,A,0,,31909396536729600000,18138.0,
2019-04-21,A,Two,Beta,R,0,,91834992691639795712,15168.0,
2019-04-21,A,Four,Alpha,A,0,,18574827581639000064,7903.0,
2019-04-21,A,Four,Alpha,A,0,,85885788226656993280,2047.0,
2019-04-21,A,Four,Alpha,A,0,,24055091251633401856,7144.0,
2019-04-21,A,Four,Alpha,C,0,,67495915576727101440,153.0,
2019-04-21,A,Two,Alpha,A,0,,.64048E+151.64048E+1,16068.0,
2019-04-21,A,Two,Beta,A,0,,.63949E+151.63949E+1,7428.0,
2019-04-21,A,Two,Alpha,N,0,,24780984371638697984,13072.0,
2019-04-21,A,Two,Alpha,F,0,,67581347906725797888,16850.0,
2019-04-21,A,Four,Alpha,A,0,,60247756861633101824,6777.0,
2019-04-21,A,One,Beta,A,597242,14.180657451000002,81961308241631002624,6777.0,8469.284217350143
2019-04-21,A,Three,Alpha,A,0,,1881753651637289984,11667.0,
2019-04-21,A,Two,Alpha,A,0,,37772625981640400896,15991.0,
2019-04-21,A,Two,Beta,A,0,,24005304381640400896,15955.0,
2019-04-21,A,Two,Alpha,F,0,,87973396531635601408,10280.0,
2019-04-21,A,Two,Alpha,A,0,,86349178946730000384,2302.0,
2019-04-21,A,Two,Beta,A,0,,22942464061640601600,16272.0,
2019-04-21,A,Two,Beta,A,0,,38803753021633101824,19394.0,
2019-04-21,A,Two,Beta,A,0,,91539025971634307072,10681.0,
2019-04-21,A,Two,Alpha,N,0,,33514516541636300800,10816.0,
2019-04-21,A,Two,Alpha,F,0,,.63123E+151.63123E+1,7084.0,
2019-04-21,A,Two,Alpha,A,0,,96308838466649505792,6026.0,
2019-04-21,A,Four,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-21,A,Two,Alpha,A,0,,29429022771637198848,6026.0,
2019-04-21,A,Nine,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-21,A,One,Beta,B,6827,17.845773192000003,6703656991640989696,15588.0,121.83309358178403
2019-04-21,A,Two,Alpha,A,0,,30928261181640400896,16081.0,
2019-04-21,A,Three,Alpha,A,0,,61899878451633102848,6777.0,
2019-04-21,A,Four,Alpha,A,0,,50884608051634003968,6777.0,
2019-04-21,A,Two,Alpha,A,0,,55403601981636698112,7482.0,
2019-04-21,A,Two,Alpha,N,0,,85597265976675106816,5995.0,
2019-04-21,A,Two,Alpha,F,0,,45270517821637902336,12172.0,
2019-04-21,A,Two,Alpha,F,0,,98741555251631800320,6623.0,
2019-04-21,B,Two,Alpha,B,0,,53838571571630997504,,
2019-04-21,A,Four,Alpha,A,0,,4897413171639499776,13976.0,
2019-04-21,A,One,Beta,A,12962,33.31809,86019573791632097280,6777.0,431.86908258
2019-04-21,A,Two,Alpha,A,0,,79037993021639098368,13375.0,
2019-04-21,A,Seven,Alpha,A,0,,1881753651637289984,11667.0,
2019-04-21,A,Two,Alpha,E,0,,59420149821639999488,6252.0,
2019-04-21,A,Two,Alpha,A,0,,50759516211636699136,11214.0,
2019-04-21,A,Two,Alpha,A,0,,20563046461638701056,7241.0,
2019-04-21,A,Four,Beta,B,17807020,2.6870167698,0,0.0,47847.761360164
2019-04-21,A,Two,Beta,A,0,,27468144706727800832,801.0,
2019-04-21,A,Two,Alpha,A,0,,62153195581638098944,12479.0,
2019-04-21,A,Four,Alpha,A,0,,43737169986668199936,4910.0,
2019-04-21,A,Four,Alpha,A,0,,6562304061639499776,13978.0,
2019-04-21,A,Two,Beta,N,0,,.63865E+151.63865E+1,12901.0,
2019-04-21,A,Two,Alpha,A,0,,14627543106725500928,3146.0,
2019-04-21,A,Eleven,Alpha,A,0,,59340144691633102848,6777.0,
2019-04-21,A,Two,Alpha,A,0,,95132661821639901184,18138.0,
2019-04-21,A,Two,Alpha,A,0,,53712363576671100928,5314.0,
2019-04-21,A,Four,Alpha,E,0,,1712486461635680000,10313.0,
2019-04-21,A,Four,Alpha,A,0,,42774609981638598656,6777.0,
2019-04-21,A,Two,Beta,A,0,,7606087746725699584,2214.0,
2019-04-21,A,One,Beta,A,398876,26.299730462999996,10094735801109999616,3363.0,10490.331288159587
2019-04-21,A,Three,Alpha,E,0,,88386447421641195520,15301.0,
2019-04-21,A,Two,Alpha,E,0,,64356362291635601408,10157.0,
2019-04-21,A,Two,Alpha,A,0,,83206225981638393856,12667.0,
2019-04-21,A,Four,Alpha,A,0,,32276490306671099904,5314.0,
2019-04-21,A,Two,Alpha,N,0,,74956902466730491904,19111.0,
2019-04-21,A,Two,Alpha,A,0,,.63949E+151.63949E+1,7428.0,
2019-04-21,A,Nine,Alpha,A,0,,86566891571637895168,12528.0,
2019-04-21,C,Two,Delta,B,0,,76187187251641794560,,
2019-04-21,A,Three,Alpha,E,0,,88294901811634601984,9233.0,
2019-04-21,A,Two,Beta,N,0,,.63875E+151.63875E+1,13071.0,
2019-04-21,A,Two,Alpha,E,0,,76958566461637804032,12155.0,
2019-04-21,A,Two,Alpha,A,0,,36909834306671099904,4219.0,
2019-04-21,A,Two,Alpha,A,0,,60938496051633102848,6777.0,
2019-04-21,A,Two,Beta,N,0,,65376655411637501952,12019.0,
2019-04-21,A,Two,Alpha,R,0,,51850731581641203712,16714.0,
2019-04-21,A,Two,Beta,N,0,,97293004861638606848,12903.0,
2019-04-21,A,Two,Beta,A,0,,70226104386638798848,2457.0,
2019-04-21,A,Two,Beta,N,0,,60689018941640400896,15950.0,
2019-04-21,A,Two,Alpha,N,0,,71715153971639197696,13545.0,
2019-04-21,A,Four,Alpha,A,0,,63643648061638098944,12482.0,
2019-04-21,A,Two,Alpha,A,0,,57917583416652603392,6026.0,
2019-04-21,A,Two,Alpha,N,0,,.63865E+151.63865E+1,12902.0,
2019-04-21,A,Seven,Alpha,E,0,,.63498E+151.63498E+1,9734.0,
2019-04-21,A,Two,Alpha,C,0,,58422753331641098240,15561.0,
2019-04-21,A,One,Beta,B,58779,15.199125366,58987130951634796544,9218.0,893.389389888114
2019-04-21,A,Two,Beta,N,0,,23311493171637100544,11525.0,
2019-04-21,A,Four,Alpha,A,0,,58043258931636699136,7482.0,
2019-04-21,A,Two,Beta,A,0,,31225200691640700928,16405.0,
2019-04-21,A,Two,Alpha,E,0,,58876549181638696960,13005.0,
2019-04-21,A,Two,Beta,N,0,,.63821E+151.63821E+1,12572.0,
2019-04-21,A,Two,Alpha,A,0,,3585269821639839744,16209.0,
2019-04-21,A,Two,Alpha,E,0,,85310361651633700864,8683.0,
2019-04-21,A,Two,Alpha,A,0,,16403118131638700032,8710.0,
2019-04-21,A,Four,Alpha,A,0,,1394544691639859968,13824.0,
2019-04-21,A,Four,Alpha,C,0,,57179217986725601280,17080.0,
2019-04-21,A,Two,Alpha,A,0,,25898721331639300096,6026.0,
2019-04-21,A,Eleven,Beta,A,0,,42774609981638598656,6777.0,
2019-04-21,A,Two,Beta,N,0,,84004075581633200128,8288.0,
2019-04-21,A,Two,Alpha,E,0,,88386447421641195520,15301.0,
2019-04-21,A,Two,Alpha,A,0,,72143595586730401792,6338.0,
2019-04-21,A,Four,Beta,A,0,,96308838466649505792,6026.0,
2019-04-21,A,Two,Alpha,A,0,,60429363306514096128,333.0,
2019-04-21,A,Two,Alpha,A,0,,.63886E+151.63886E+1,4219.0,
2019-04-21,A,Two,Beta,N,0,,86203750461639901184,15488.0,
2019-04-21,A,Two,Alpha,N,0,,48658810941636698112,11175.0,
2019-04-21,A,One,Alpha,A,0,,1394544691639859968,13824.0,
2019-04-21,A,Two,Alpha,A,0,,8420444211639499776,13982.0,
2019-04-21,A,Two,Beta,B,0,,62064189546546003968,709.0,
2019-04-21,A,Two,Alpha,A,0,,52310671421631496192,7159.0,
2019-04-21,A,Two,Beta,N,0,,62340413491640401920,16004.0,
2019-04-21,A,Two,Alpha,A,0,,38803753021633101824,19394.0,
2019-04-21,A,Two,Alpha,R,0,,.63606E+151.63606E+1,10422.0,
2019-04-21,A,Two,Alpha,N,0,,60689018941640400896,15950.0,
2019-04-21,A,Two,Alpha,N,0,,4779212851640080384,15590.0,
2019-04-21,A,Two,Beta,A,0,,43296788546727903232,18380.0,
2019-04-21,A,Thirteen,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-21,A,Two,Alpha,A,0,,50884608051634003968,6777.0,
2019-04-21,A,Four,Alpha,A,0,,15472865341632899072,7144.0,
2019-04-21,A,Two,Beta,A,0,,78046484531639107584,13375.0,
2019-04-21,A,Two,Alpha,N,0,,23311493171637100544,11525.0,
2019-04-21,A,Two,Beta,A,0,,87974963251641892864,4219.0,
2019-04-21,A,Eight,Alpha,E,0,,46629468211634896896,5592.0,
2019-04-21,A,Four,Alpha,A,0,,.63939E+151.63939E+1,6026.0,
2019-04-21,A,Two,Alpha,C,0,,97304186941637197824,9158.0,
2019-04-21,A,Two,Alpha,N,0,,97293004861638606848,12903.0,
2019-04-21,A,Two,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-21,A,Three,Alpha,A,0,,60938496051633102848,6777.0,
2019-04-21,A,Three,Alpha,A,0,,50884608051634003968,6777.0,
2019-04-21,A,Two,Alpha,N,0,,15485163571640600576,16099.0,
2019-04-21,A,Two,Alpha,A,0,,18574827581639000064,7903.0,
2019-04-21,A,Two,Alpha,A,0,,.63435E+151.63435E+1,9042.0,
2019-04-21,A,Two,Alpha,A,0,,91189606461640802304,11306.0,
2019-04-21,A,Two,Alpha,A,0,,33560268856728301568,18601.0,
2019-04-21,A,Three,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-21,A,Two,Alpha,R,0,,88407050291633504256,8262.0,
2019-04-21,A,Two,Beta,A,0,,83206225981638393856,12667.0,
2019-04-22,A,Four,Alpha,A,0,,25556736051630301184,4910.0,
2019-04-22,A,Two,Alpha,A,0,,50884608051634003968,6777.0,
2019-04-22,A,Four,Alpha,A,0,,59808931891640303616,154.0,
2019-04-22,A,Two,Beta,A,0,,25152706611629801472,10525.0,
2019-04-22,A,Two,Alpha,A,0,,30928261181640400896,16081.0,
2019-04-22,B,Two,Alpha,B,0,,35248209971638198272,,
2019-04-22,A,Two,Beta,A,0,,31225200691640700928,16405.0,
2019-04-22,A,Two,Alpha,A,0,,25332428861633499136,3381.0,
2019-04-22,A,Three,Beta,A,0,,67062640691635003392,9750.0,
2019-04-22,A,Two,Alpha,D,0,,95090432051640598528,13368.0,
2019-04-22,A,Two,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-22,A,Two,Alpha,A,0,,5429841976664420352,6026.0,
2019-04-22,A,Two,Beta,A,0,,91539025971634307072,10681.0,
2019-04-22,A,Seven,Alpha,E,0,,78215485496727896064,18422.0,
2019-04-22,A,Two,Beta,A,0,,5429841976664420352,6026.0,
2019-04-22,A,Four,Alpha,F,0,,67651604531641303040,17085.0,
2019-04-22,A,One,Beta,A,1259554,43.17071511,37825699911637499904,11306.0,54375.846899660944
2019-04-22,A,Two,Alpha,N,0,,.63821E+151.63821E+1,12572.0,
2019-04-22,A,Two,Alpha,A,0,,27164620861638701056,6773.0,
2019-04-22,A,Two,Beta,N,0,,27055145011641298944,17065.0,
2019-04-22,A,Two,Alpha,A,0,,71460372546668503040,2050.0,
2019-04-22,A,Two,Alpha,E,0,,87253145651631603712,2521.0,
2019-04-22,A,Two,Alpha,E,0,,55308800051640999936,16248.0,
2019-04-22,A,Two,Alpha,C,0,,97304186941637197824,9158.0,
2019-04-22,A,Four,Alpha,A,0,,25541437496669999104,3363.0,
2019-04-22,A,Two,Alpha,A,0,,96367810616727896064,801.0,
2019-04-22,A,Two,Beta,N,0,,48658810941636698112,11175.0,
2019-04-22,A,Two,Alpha,F,0,,90242918451632291840,7761.0,
2019-04-22,A,Two,Alpha,D,0,,62223984691637297152,9635.0,
2019-04-22,A,One,Beta,B,6738,18.082713837,6703656991640989696,15588.0,121.841325833706
2019-04-22,B,Two,Alpha,B,0,,52941260861638598656,,
2019-04-22,A,Two,Alpha,E,0,,51050741811632398336,7763.0,
2019-04-22,A,Two,Alpha,A,0,,95586375731634798592,154.0,
2019-04-22,A,Two,Alpha,A,0,,6112440381633410048,8252.0,
2019-04-22,A,Four,Alpha,A,0,,51587276861634002944,6777.0,
2019-04-22,A,Seven,Alpha,A,0,,39701606466726699008,17968.0,
2019-04-22,A,Two,Beta,A,0,,24005304381640400896,15955.0,
2019-04-22,A,Two,Alpha,N,0,,29663232061639401472,13780.0,
2019-04-22,A,Two,Alpha,A,0,,85885788226656993280,2047.0,
2019-04-22,A,Two,Beta,N,0,,22833745981637099520,11523.0,
2019-04-22,B,Four,Alpha,B,0,,43111065651636002816,,
2019-04-22,A,Four,Alpha,A,0,,91189606461640802304,11306.0,
2019-04-22,A,Two,Alpha,A,0,,96308838466649505792,6026.0,
2019-04-22,A,Two,Alpha,N,0,,49260226621641596928,17219.0,
2019-04-22,A,Four,Alpha,A,0,,59340144691633102848,6777.0,
2019-04-22,A,Two,Beta,N,0,,83692666941639901184,15486.0,
2019-04-22,A,Two,Alpha,C,0,,.63179E+151.63179E+1,7616.0,
2019-04-22,A,Two,Beta,A,0,,32359239731640500224,16214.0,
2019-04-22,A,Two,Beta,N,0,,23311493171637100544,11525.0,
2019-04-22,A,Two,Alpha,N,0,,60689018941640400896,15950.0,
2019-04-22,A,Three,Alpha,A,0,,18574827581639000064,7903.0,
2019-04-22,A,Eight,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-22,A,Two,Beta,A,0,,92879257666663301120,4849.0,
2019-04-22,A,Two,Alpha,A,0,,.64048E+151.64048E+1,16068.0,
2019-04-22,A,Two,Beta,N,0,,50413516861640704000,16372.0,
2019-04-22,A,Two,Alpha,I,0,,13895424056730099712,18995.0,
2019-04-22,A,Two,Beta,A,0,,33406668861636898816,11552.0,
2019-04-22,A,Four,Alpha,A,0,,1394544691639859968,13824.0,
2019-04-22,A,Two,Alpha,N,0,,23311493171637100544,11525.0,
2019-04-22,A,Two,Alpha,A,0,,.63939E+151.63939E+1,6026.0,
2019-04-22,A,Four,Alpha,E,0,,93612329011641597952,13638.0,
2019-04-22,A,Two,Beta,N,0,,.63875E+151.63875E+1,13070.0,
2019-04-22,A,Two,Alpha,E,0,,58876549181638696960,13005.0,
2019-04-22,A,Four,Alpha,D,0,,26365839421637300224,11622.0,
2019-04-22,A,Two,Beta,N,0,,60689018941640400896,15950.0,
2019-04-22,A,Four,Alpha,A,0,,87579207736726798336,17577.0,
2019-04-22,A,Two,Alpha,E,0,,88941045821640507392,15164.0,
2019-04-22,A,Thirteen,Alpha,A,0,,42774609981638598656,6777.0,
2019-04-22,A,Two,Alpha,A,0,,39371653171640401920,15993.0,
2019-04-22,A,Two,Alpha,A,0,,70463508531631603712,6026.0,
2019-04-22,A,Two,Beta,A,0,,43319449651632799744,10507.0,
2019-04-22,A,Four,Alpha,A,0,,.63939E+151.63939E+1,6026.0,
2019-04-22,A,Two,Alpha,N,0,,84645283896729403392,18767.0,
2019-04-22,A,Three,Alpha,E,0,,88294901811634601984,9233.0,
2019-04-22,A,Four,Alpha,A,0,,23928883251639300096,6026.0,
2019-04-22,A,Four,Alpha,A,0,,20529745981639000064,7903.0,
2019-04-22,A,Two,Alpha,A,0,,35120599096675098624,5370.0,
2019-04-22,A,Two,Alpha,A,0,,42884905011636903936,11485.0,
2019-04-22,A,Four,Beta,A,0,,.64164E+151.64164E+1,332.0,
2019-04-22,A,Eleven,Alpha,A,0,,83206225981638393856,12667.0,
2019-04-22,A,Two,Alpha,A,0,,91189606461640802304,11306.0,
2019-04-22,A,Two,Alpha,A,0,,56855582781636902912,11441.0,
2019-04-22,A,Two,Alpha,R,0,,36747571266730201088,19025.0,
2019-04-22,A,Three,Beta,A,0,,42774609981638598656,6777.0,
2019-04-22,A,Eleven,Alpha,A,0,,58794598451633102848,6777.0,
2019-04-22,A,Two,Alpha,A,0,,31909396536729600000,18138.0,
2019-04-22,A,Two,Alpha,A,0,,59340144691633102848,6777.0,
2019-04-22,A,Two,Alpha,A,0,,69567027251639902208,6778.0,
2019-04-22,A,Two,Beta,A,0,,43296788546727903232,18380.0,
2019-04-22,A,Two,Alpha,A,0,,63643648061638098944,12482.0,
2019-04-22,A,Two,Alpha,A,0,,65494681656672903168,8749.0,
2019-04-22,C,Four,Beta,F,0,,81396561981634199552,12049.0,
2019-04-22,A,Two,Beta,E,0,,88941045821640507392,15164.0,
2019-04-22,A,Four,Alpha,A,0,,70527969346660696064,6026.0,
2019-04-22,A,Two,Alpha,A,0,,24071116861640601600,16246.0,
2019-04-22,A,Two,Beta,A,0,,73969950781638492160,12744.0,
2019-04-22,A,Two,Beta,A,0,,.64164E+151.64164E+1,332.0,
2019-04-22,A,Four,Alpha,A,0,,58043258931636699136,7482.0,
2019-04-22,A,Four,Alpha,E,0,,76958566461637804032,12155.0,
2019-04-22,A,Thirteen,Alpha,A,0,,37255352381640499200,11306.0,
2019-04-22,A,Two,Beta,G,0,,60093696061637599232,11835.0,
2019-04-22,A,Two,Beta,A,0,,65108398141641596928,7241.0,
2019-04-22,A,Seven,Alpha,A,0,,.63695E+151.63695E+1,11461.0,
2019-04-22,A,Two,Beta,A,0,,60429363306514096128,333.0,
2019-04-22,A,Two,Alpha,O,0,,97725644851639992320,15605.0,
2019-04-22,A,Two,Alpha,A,0,,25348208696725401600,16715.0,
2019-04-22,A,Four,Alpha,C,0,,57179217986725601280,17080.0,
2019-04-22,A,Four,Alpha,A,0,,56621148221636698112,7482.0,
2019-04-22,A,Two,Alpha,C,0,,91389644861636100096,11016.0,
2019-04-22,A,Two,Alpha,E,0,,5041561651638209536,12581.0,
2019-04-22,A,Four,Alpha,A,0,,3585269821639839744,16209.0,
2019-04-22,A,Three,Beta,A,0,,24071116861640601600,16246.0,
2019-04-22,A,Thirteen,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-22,A,Two,Alpha,N,0,,83692666941639901184,15486.0,
2019-04-22,A,Two,Alpha,A,0,,65108398141641596928,7241.0,
2019-04-22,A,Two,Alpha,A,0,,60429363306514096128,333.0,
2019-04-22,A,Two,Alpha,A,0,,27468144706727800832,801.0,
2019-04-22,A,Two,Alpha,A,0,,12206489656730499072,4219.0,
2019-04-22,A,Four,Alpha,A,0,,60938496051633102848,6777.0,
2019-04-22,A,Two,Alpha,A,0,,52310671421631496192,7159.0,
2019-04-22,A,Two,Beta,A,0,,73821583411630194688,6338.0,
2019-04-22,A,Two,Alpha,A,0,,43319449651632799744,10507.0,
2019-04-22,A,Four,Alpha,A,0,,63643648061638098944,12482.0,
2019-04-22,A,Two,Alpha,E,0,,95590983736727502848,18831.0,
2019-04-22,A,Four,Alpha,E,0,,88294901811634601984,9233.0,
2019-04-22,A,Two,Alpha,A,0,,51587276861634002944,6777.0,
2019-04-22,A,Two,Alpha,A,0,,75987118146730803200,6026.0,
2019-04-22,A,Two,Alpha,A,0,,72143595586730401792,6338.0,
2019-04-22,A,Four,Alpha,A,0,,15472865341632899072,7144.0,
2019-04-22,A,Two,Beta,A,0,,52019824691630899200,6914.0,
2019-04-22,A,Two,Alpha,E,0,,76958566461637804032,12155.0,
2019-04-22,A,Three,Alpha,A,0,,1394544691639859968,13824.0,
2019-04-22,A,Two,Beta,A,0,,44096522291636002816,6026.0,
2019-04-22,A,Two,Alpha,A,0,,16403118131638700032,8710.0,
2019-04-22,A,Two,Alpha,A,0,,38803753021633101824,19394.0,
2019-04-22,A,Four,Alpha,C,0,,33577052226727100416,153.0,
2019-04-22,A,Nine,Alpha,E,0,,46629468211634896896,5592.0,
2019-04-22,A,Four,Alpha,A,0,,6562304061639499776,13978.0,
2019-04-22,A,Three,Beta,E,0,,69210859581635297280,9735.0,
2019-04-22,A,Two,Beta,A,0,,6112440381633410048,8252.0,
2019-04-22,A,Four,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-22,B,Two,Alpha,B,0,,47625246771635298304,,
2019-04-22,A,Two,Alpha,V,0,,32371486781637898240,11930.0,
2019-04-22,A,Two,Alpha,D,0,,14916331581634099200,8874.0,
2019-04-22,A,One,Beta,A,462518,24.981757746,10094735801109999616,3363.0,11554.512629164428
2019-04-22,A,Two,Alpha,A,0,,48237875261631496192,4219.0,
2019-04-22,A,Two,Alpha,A,0,,8420444211639499776,13982.0,
2019-04-22,A,Four,Alpha,A,0,,27164620861638701056,6773.0,
2019-04-22,A,Four,Alpha,A,0,,63408681011636502528,8259.0,
2019-04-22,A,Four,Alpha,A,0,,50884608051634003968,6777.0,
2019-04-22,A,One,Alpha,A,0,,83206225981638393856,12667.0,
2019-04-22,A,Two,Alpha,A,0,,7877683251638750208,13066.0,
2019-04-22,A,Four,Alpha,A,0,,44096522291636002816,6026.0,
2019-04-22,A,Two,Alpha,A,0,,57917583416652603392,6026.0,
2019-04-22,A,Two,Alpha,A,0,,10267699261641099264,6026.0,
2019-04-22,A,Nine,Alpha,A,0,,67062640691635003392,9750.0,
2019-04-22,A,Two,Alpha,N,0,,19839293491638697984,13069.0,
2019-04-22,A,Eleven,Alpha,E,0,,46629468211634896896,5592.0,
2019-04-22,A,Two,Alpha,A,0,,87260815426669494272,6026.0,
2019-04-22,A,Two,Alpha,F,0,,45270517821637902336,12172.0,
2019-04-22,A,One,Beta,A,182455,29.584971111,3160955011632169984,6777.0,5397.925904057505
2019-04-22,A,Two,Alpha,A,0,,94463815731635601408,10161.0,
2019-04-22,A,Two,Alpha,A,0,,36909834306671099904,4219.0,
2019-04-22,A,Two,Alpha,A,0,,5285621811639499776,13977.0,
2019-04-22,A,Two,Beta,A,0,,54195118131639402496,10060.0,
2019-04-22,A,Seven,Alpha,A,0,,1881753651637289984,11667.0,
2019-04-22,A,Two,Alpha,A,0,,26526494786664398848,6026.0,
2019-04-22,A,Nine,Alpha,E,0,,12054650931640000512,11623.0,
2019-04-22,A,Two,Alpha,E,0,,55048980546732302336,9233.0,
2019-04-22,A,Thirteen,Alpha,A,0,,48927262771638501376,11905.0,
2019-04-22,A,One,Beta,A,19,0.0,25039206541642301440,6777.0,0.0
2019-04-22,A,Two,Alpha,A,0,,68888145971641802752,18359.0,
2019-04-22,A,Two,Alpha,R,0,,88407050291633504256,8262.0,
2019-04-22,A,Two,Alpha,A,0,,88049356856730501120,4219.0,
2019-04-22,A,Two,Alpha,A,0,,73969950781638492160,12744.0,
2019-04-22,A,Two,Alpha,A,0,,32276490306671099904,5314.0,
2019-04-22,A,Four,Alpha,L,0,,84869355571636699136,8854.0,
2019-04-22,A,Two,Beta,N,0,,47990794296675098624,5994.0,
2019-04-22,A,Two,Alpha,A,0,,70527969346660696064,6026.0,
2019-04-22,A,Two,Beta,A,0,,72143595586730401792,6338.0,
2019-04-22,A,Two,Alpha,D,0,,.64132E+151.64132E+1,2141.0,
2019-04-22,A,Two,Alpha,N,0,,15485163571640600576,16099.0,
2019-04-22,A,One,Beta,A,107895,6.812200314,41520445521634902016,6777.0,735.00235287903
2019-04-22,A,Two,Beta,A,0,,27468144706727800832,801.0,
2019-04-22,A,Two,Alpha,A,0,,20136017986630598656,2216.0,
2019-04-22,A,Four,Alpha,A,0,,96308838466649505792,6026.0,
2019-04-22,A,Two,Beta,N,0,,24780984371638697984,13072.0,
2019-04-22,A,Two,Alpha,A,0,,63408681011636502528,8259.0,
2019-04-22,A,Two,Beta,A,0,,62153195581638098944,12479.0,
2019-04-22,A,Eleven,Alpha,A,0,,1881753651637289984,11667.0,
2019-04-22,A,Two,Alpha,N,0,,.64002E+151.64002E+1,15553.0,
2019-04-22,A,Three,Alpha,A,0,,25541437496669999104,3363.0,
2019-04-22,A,Three,Alpha,A,0,,42774609981638598656,6777.0,
2019-04-22,A,Four,Alpha,A,0,,86349178946730000384,2302.0,
2019-04-22,A,Two,Alpha,A,0,,7606087746725699584,2214.0,
2019-04-22,A,Four,Alpha,A,0,,26526494786664398848,6026.0,
2019-04-22,A,Two,Beta,A,0,,68888145971641802752,18359.0,
2019-04-22,A,Two,Alpha,C,0,,30448005171639398400,13600.0,
2019-04-22,A,Two,Alpha,N,0,,85597265976675106816,5995.0,
